127.0.0.1 - - [11/Nov/2020:18:24:06 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/pagination/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/fontawesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:12 +0700] "GET /ecommerce/view/admin/add-product.jsp HTTP/1.1" 200 18728
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:13 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:27:51 +0700] "GET /ecommerce/ HTTP/1.1" 200 16636
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:27:51 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:27:52 +0700] "GET /ecommerce/list-product.jsp HTTP/1.1" 404 746
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:27:52 +0700] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:30:18 +0700] "GET /ecommerce/ HTTP/1.1" 200 16666
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:30:19 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:30:21 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 24870
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:30:21 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:03 +0700] "GET /ecommerce/ HTTP/1.1" 200 16695
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:04 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:08 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 24898
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:08 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:12 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 24898
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:12 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:14 +0700] "GET /ecommerce/view/admin/product/add-product.jsp HTTP/1.1" 200 18764
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:14 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:18 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 18117
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:18 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:21 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 24898
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:22 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:23 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 18117
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:23 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:40 +0700] "GET /ecommerce/ HTTP/1.1" 200 16695
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:41 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:43 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 18122
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:43 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:45 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 24898
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:45 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:46 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 18122
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:31:46 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:32:19 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 18164
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:32:19 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:32:19 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:32:41 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 20784
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:32:41 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:32:41 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:34:38 +0700] "GET /ecommerce/ HTTP/1.1" 200 16695
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:34:39 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:34:41 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 20883
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:34:41 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:35:46 +0700] "GET /ecommerce/ HTTP/1.1" 200 16695
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:35:46 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:35:50 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 20883
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:35:50 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:36:00 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 20870
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:36:00 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:36:00 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:36:49 +0700] "GET /ecommerce/ HTTP/1.1" 200 16695
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:36:50 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:36:51 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 20685
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:36:52 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:39:13 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 18439
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:39:13 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:39:13 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:25 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19186
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:25 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:25 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:45 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19186
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:46 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:46 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19186
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:46 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:46 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:47 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19186
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:47 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:47 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:48 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19186
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:48 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:48 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:49 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19186
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:49 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:49 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:50 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19186
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:50 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:50 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:51 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19186
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:51 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:51 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:52 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19186
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:52 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:53 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19186
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:53 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:53 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:58 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19185
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:58 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:41:59 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:45:14 +0700] "GET /ecommerce/ HTTP/1.1" 200 16695
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:45:15 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:45:19 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19185
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:45:19 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:45:20 +0700] "GET /ecommerce/view/admin/order/%3Cc:url%20value='/view/admin/order/order-detail.jsp'/%3E HTTP/1.1" 404 879
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:46:12 +0700] "GET /ecommerce/view/admin/order/%3Cc:url%20value='/view/admin/order/order-detail.jsp'/%3E HTTP/1.1" 404 879
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:46:45 +0700] "GET /ecommerce/ HTTP/1.1" 200 16695
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:46:45 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:46:47 +0700] "GET /ecommerce/view/admin/order/list-order.jsp HTTP/1.1" 200 19150
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:46:47 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:46:48 +0700] "GET /ecommerce/view/admin/order/order-detail.jsp HTTP/1.1" 200 18297
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:46:48 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:48:00 +0700] "GET /ecommerce/view/admin/order/order-detail.jsp HTTP/1.1" 200 18347
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:48:01 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:48:01 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:48:06 +0700] "GET /ecommerce/view/admin/product/list-product.jsp HTTP/1.1" 200 24898
